category,source_dir,item_id,file_id,name,reqJob,reqLevel,cash,quest,in_string_eqp,in_handbook,in_current_equip_pool,reqJob_supported,reasons,path
Hair,Hair,30096,00030096,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030096.img.xml
Hair,Hair,30097,00030097,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030097.img.xml
Hair,Hair,30390,00030390,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030390.img.xml
Hair,Hair,30391,00030391,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030391.img.xml
Hair,Hair,30392,00030392,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030392.img.xml
Hair,Hair,30393,00030393,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030393.img.xml
Hair,Hair,30394,00030394,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030394.img.xml
Hair,Hair,30395,00030395,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030395.img.xml
Hair,Hair,30396,00030396,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030396.img.xml
Hair,Hair,30397,00030397,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030397.img.xml
Hair,Hair,30500,00030500,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030500.img.xml
Hair,Hair,30501,00030501,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030501.img.xml
Hair,Hair,30502,00030502,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030502.img.xml
Hair,Hair,30503,00030503,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030503.img.xml
Hair,Hair,30504,00030504,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030504.img.xml
Hair,Hair,30505,00030505,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030505.img.xml
Hair,Hair,30506,00030506,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030506.img.xml
Hair,Hair,30507,00030507,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030507.img.xml
Hair,Hair,30580,00030580,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030580.img.xml
Hair,Hair,30581,00030581,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030581.img.xml
Hair,Hair,30582,00030582,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030582.img.xml
Hair,Hair,30583,00030583,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030583.img.xml
Hair,Hair,30584,00030584,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030584.img.xml
Hair,Hair,30585,00030585,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030585.img.xml
Hair,Hair,30586,00030586,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030586.img.xml
Hair,Hair,30587,00030587,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030587.img.xml
Hair,Hair,30690,00030690,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030690.img.xml
Hair,Hair,30691,00030691,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030691.img.xml
Hair,Hair,30692,00030692,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030692.img.xml
Hair,Hair,30693,00030693,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030693.img.xml
Hair,Hair,30694,00030694,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030694.img.xml
Hair,Hair,30695,00030695,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030695.img.xml
Hair,Hair,30696,00030696,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030696.img.xml
Hair,Hair,30697,00030697,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030697.img.xml
Hair,Hair,30928,00030928,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030928.img.xml
Hair,Hair,30929,00030929,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030929.img.xml
Hair,Hair,30960,00030960,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030960.img.xml
Hair,Hair,30961,00030961,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030961.img.xml
Hair,Hair,30962,00030962,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030962.img.xml
Hair,Hair,30963,00030963,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030963.img.xml
Hair,Hair,30964,00030964,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030964.img.xml
Hair,Hair,30965,00030965,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030965.img.xml
Hair,Hair,30966,00030966,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030966.img.xml
Hair,Hair,30967,00030967,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030967.img.xml
Hair,Hair,30970,00030970,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030970.img.xml
Hair,Hair,30971,00030971,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030971.img.xml
Hair,Hair,30972,00030972,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030972.img.xml
Hair,Hair,30973,00030973,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030973.img.xml
Hair,Hair,30974,00030974,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030974.img.xml
Hair,Hair,30975,00030975,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030975.img.xml
Hair,Hair,30976,00030976,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030976.img.xml
Hair,Hair,30977,00030977,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030977.img.xml
Hair,Hair,30980,00030980,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030980.img.xml
Hair,Hair,30981,00030981,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030981.img.xml
Hair,Hair,30982,00030982,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030982.img.xml
Hair,Hair,30983,00030983,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030983.img.xml
Hair,Hair,30984,00030984,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030984.img.xml
Hair,Hair,30985,00030985,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030985.img.xml
Hair,Hair,30986,00030986,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030986.img.xml
Hair,Hair,30987,00030987,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00030987.img.xml
Hair,Hair,31390,00031390,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031390.img.xml
Hair,Hair,31391,00031391,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031391.img.xml
Hair,Hair,31392,00031392,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031392.img.xml
Hair,Hair,31393,00031393,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031393.img.xml
Hair,Hair,31394,00031394,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031394.img.xml
Hair,Hair,31395,00031395,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031395.img.xml
Hair,Hair,31396,00031396,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031396.img.xml
Hair,Hair,31397,00031397,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031397.img.xml
Hair,Hair,31500,00031500,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031500.img.xml
Hair,Hair,31501,00031501,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031501.img.xml
Hair,Hair,31502,00031502,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031502.img.xml
Hair,Hair,31503,00031503,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031503.img.xml
Hair,Hair,31504,00031504,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031504.img.xml
Hair,Hair,31505,00031505,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031505.img.xml
Hair,Hair,31506,00031506,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031506.img.xml
Hair,Hair,31507,00031507,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031507.img.xml
Hair,Hair,31570,00031570,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031570.img.xml
Hair,Hair,31571,00031571,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031571.img.xml
Hair,Hair,31572,00031572,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031572.img.xml
Hair,Hair,31573,00031573,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031573.img.xml
Hair,Hair,31574,00031574,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031574.img.xml
Hair,Hair,31575,00031575,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031575.img.xml
Hair,Hair,31576,00031576,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031576.img.xml
Hair,Hair,31577,00031577,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031577.img.xml
Hair,Hair,31580,00031580,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031580.img.xml
Hair,Hair,31581,00031581,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031581.img.xml
Hair,Hair,31582,00031582,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031582.img.xml
Hair,Hair,31583,00031583,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031583.img.xml
Hair,Hair,31584,00031584,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031584.img.xml
Hair,Hair,31585,00031585,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031585.img.xml
Hair,Hair,31586,00031586,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031586.img.xml
Hair,Hair,31587,00031587,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031587.img.xml
Hair,Hair,31600,00031600,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031600.img.xml
Hair,Hair,31601,00031601,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031601.img.xml
Hair,Hair,31602,00031602,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031602.img.xml
Hair,Hair,31603,00031603,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031603.img.xml
Hair,Hair,31604,00031604,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031604.img.xml
Hair,Hair,31605,00031605,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031605.img.xml
Hair,Hair,31606,00031606,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031606.img.xml
Hair,Hair,31607,00031607,,0,0,1,0,False,True,False,True,missing_string_eqp|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031607.img.xml
Hair,Hair,31960,00031960,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031960.img.xml
Hair,Hair,31961,00031961,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031961.img.xml
Hair,Hair,31962,00031962,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031962.img.xml
Hair,Hair,31963,00031963,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031963.img.xml
Hair,Hair,31964,00031964,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031964.img.xml
Hair,Hair,31965,00031965,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031965.img.xml
Hair,Hair,31966,00031966,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031966.img.xml
Hair,Hair,31967,00031967,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031967.img.xml
Hair,Hair,31970,00031970,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031970.img.xml
Hair,Hair,31971,00031971,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031971.img.xml
Hair,Hair,31972,00031972,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031972.img.xml
Hair,Hair,31973,00031973,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031973.img.xml
Hair,Hair,31974,00031974,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031974.img.xml
Hair,Hair,31975,00031975,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031975.img.xml
Hair,Hair,31976,00031976,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031976.img.xml
Hair,Hair,31977,00031977,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031977.img.xml
Hair,Hair,31980,00031980,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031980.img.xml
Hair,Hair,31981,00031981,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031981.img.xml
Hair,Hair,31982,00031982,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031982.img.xml
Hair,Hair,31983,00031983,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031983.img.xml
Hair,Hair,31984,00031984,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031984.img.xml
Hair,Hair,31985,00031985,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031985.img.xml
Hair,Hair,31986,00031986,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031986.img.xml
Hair,Hair,31987,00031987,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00031987.img.xml
Hair,Hair,32000,00032000,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00032000.img.xml
Hair,Hair,32001,00032001,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00032001.img.xml
Hair,Hair,32002,00032002,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00032002.img.xml
Hair,Hair,32003,00032003,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00032003.img.xml
Hair,Hair,32004,00032004,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00032004.img.xml
Hair,Hair,32005,00032005,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00032005.img.xml
Hair,Hair,32006,00032006,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00032006.img.xml
Hair,Hair,32007,00032007,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00032007.img.xml
Hair,Hair,32010,00032010,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00032010.img.xml
Hair,Hair,32011,00032011,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00032011.img.xml
Hair,Hair,32012,00032012,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00032012.img.xml
Hair,Hair,32013,00032013,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00032013.img.xml
Hair,Hair,32014,00032014,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00032014.img.xml
Hair,Hair,32015,00032015,,0,0,1,0,False,False,False,True,missing_string_eqp|missing_handbook|outside_current_equip_pool,gms-server/wz/Character.wz/Hair/00032015.img.xml
